starttime	seconds	ctime	dtime	ttime	wait
Thu Dec 22 21:23:15 2016	1482438195918392	4	3	7	2
Thu Dec 22 21:23:15 2016	1482438195923396	0	3	3	1
Thu Dec 22 21:23:15 2016	1482438195923895	0	3	3	3
Thu Dec 22 21:23:15 2016	1482438195924397	1	3	4	2
Thu Dec 22 21:23:15 2016	1482438195925397	0	3	3	1
Thu Dec 22 21:23:15 2016	1482438195926398	0	3	3	0
Thu Dec 22 21:23:15 2016	1482438195926897	0	3	3	3
Thu Dec 22 21:23:15 2016	1482438195927899	0	3	3	2
Thu Dec 22 21:23:15 2016	1482438195928398	0	3	3	1
Thu Dec 22 21:23:15 2016	1482438195928900	0	3	3	0
Thu Dec 22 21:23:15 2016	1482438195929899	0	3	3	2
Thu Dec 22 21:23:15 2016	1482438195930402	0	3	3	2
Thu Dec 22 21:23:15 2016	1482438195931400	0	3	3	1
Thu Dec 22 21:23:15 2016	1482438195931901	0	3	3	3
Thu Dec 22 21:23:15 2016	1482438195932401	0	3	3	2
Thu Dec 22 21:23:15 2016	1482438195932904	0	3	3	2
Thu Dec 22 21:23:15 2016	1482438195933402	1	2	3	2
Thu Dec 22 21:23:15 2016	1482438195934402	0	3	3	2
Thu Dec 22 21:23:15 2016	1482438195934903	0	3	3	2
Thu Dec 22 21:23:15 2016	1482438195935403	0	3	3	1
Thu Dec 22 21:23:15 2016	1482438195935904	0	3	3	3
Thu Dec 22 21:23:15 2016	1482438195936904	0	3	3	2
Thu Dec 22 21:23:15 2016	1482438195937405	0	3	3	2
Thu Dec 22 21:23:15 2016	1482438195937906	0	3	3	1
Thu Dec 22 21:23:15 2016	1482438195938406	1	3	4	3
Thu Dec 22 21:23:15 2016	1482438195939406	0	3	3	3
Thu Dec 22 21:23:15 2016	1482438195939908	0	3	3	2
Thu Dec 22 21:23:15 2016	1482438195940408	0	3	3	2
Thu Dec 22 21:23:15 2016	1482438195940907	1	2	3	2
Thu Dec 22 21:23:15 2016	1482438195942407	0	3	3	2
Thu Dec 22 21:23:15 2016	1482438195942911	0	3	3	2
Thu Dec 22 21:23:15 2016	1482438195943408	0	3	3	1
Thu Dec 22 21:23:15 2016	1482438195943910	0	3	3	2
Thu Dec 22 21:23:15 2016	1482438195944410	1	2	3	2
Thu Dec 22 21:23:15 2016	1482438195945410	0	3	3	1
Thu Dec 22 21:23:15 2016	1482438195945912	0	3	3	2
Thu Dec 22 21:23:15 2016	1482438195946410	0	3	3	2
Thu Dec 22 21:23:15 2016	1482438195947412	0	3	3	2
Thu Dec 22 21:23:15 2016	1482438195947911	0	3	3	2
Thu Dec 22 21:23:15 2016	1482438195948413	0	3	3	2
Thu Dec 22 21:23:15 2016	1482438195949413	0	3	3	1
Thu Dec 22 21:23:15 2016	1482438195949913	0	3	3	2
Thu Dec 22 21:23:15 2016	1482438195950413	0	3	3	2
Thu Dec 22 21:23:15 2016	1482438195950914	0	3	3	3
Thu Dec 22 21:23:15 2016	1482438195951414	1	3	4	2
Thu Dec 22 21:23:15 2016	1482438195952414	0	3	3	3
Thu Dec 22 21:23:15 2016	1482438195952915	1	2	3	2
