starttime	seconds	ctime	dtime	ttime	wait
Thu Dec 22 21:18:38 2016	1482437918199799	0	3	3	3
Thu Dec 22 21:18:38 2016	1482437918199799	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918201754	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918202731	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918203710	0	3	3	3
Thu Dec 22 21:18:38 2016	1482437918204687	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918204687	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918205664	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918206642	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918207619	0	5	5	2
Thu Dec 22 21:18:38 2016	1482437918208596	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918209574	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918210553	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918211529	0	5	5	1
Thu Dec 22 21:18:38 2016	1482437918213484	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918213484	0	5	5	0
Thu Dec 22 21:18:38 2016	1482437918215439	0	4	4	4
Thu Dec 22 21:18:38 2016	1482437918216418	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918217394	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918218372	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918219349	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918220327	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918221305	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918222283	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918223261	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918224237	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918225215	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918226194	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918227170	0	3	3	3
Thu Dec 22 21:18:38 2016	1482437918228149	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918229127	0	5	5	2
Thu Dec 22 21:18:38 2016	1482437918229632	0	5	5	1
Thu Dec 22 21:18:38 2016	1482437918230132	1	5	6	5
Thu Dec 22 21:18:38 2016	1482437918231632	1	4	5	3
Thu Dec 22 21:18:38 2016	1482437918233134	1	3	4	2
Thu Dec 22 21:18:38 2016	1482437918234134	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918235635	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918236135	0	5	5	3
Thu Dec 22 21:18:38 2016	1482437918236636	1	4	5	2
Thu Dec 22 21:18:38 2016	1482437918237637	0	5	5	1
Thu Dec 22 21:18:38 2016	1482437918238637	1	3	4	3
Thu Dec 22 21:18:38 2016	1482437918240639	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918241138	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918241640	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918242641	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918244140	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918244642	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918245142	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918246125	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918247101	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918248079	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918249057	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918250034	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918251012	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918251989	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918251989	0	5	5	0
Thu Dec 22 21:18:38 2016	1482437918253945	0	4	4	4
Thu Dec 22 21:18:38 2016	1482437918254922	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918255900	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918256878	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918257856	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918258832	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918259810	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918260790	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918261766	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918262743	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918262743	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918263721	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918264698	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918265675	0	5	5	2
Thu Dec 22 21:18:38 2016	1482437918266653	0	5	5	2
Thu Dec 22 21:18:38 2016	1482437918266653	0	6	6	1
Thu Dec 22 21:18:38 2016	1482437918268610	0	5	5	3
Thu Dec 22 21:18:38 2016	1482437918269586	1	4	5	1
Thu Dec 22 21:18:38 2016	1482437918271541	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918272518	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918273497	0	4	4	4
Thu Dec 22 21:18:38 2016	1482437918274473	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918275451	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918276429	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918277406	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918278385	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918279361	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918280339	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918281316	0	4	4	4
Thu Dec 22 21:18:38 2016	1482437918282294	0	3	3	3
Thu Dec 22 21:18:38 2016	1482437918282294	1	3	4	1
Thu Dec 22 21:18:38 2016	1482437918284250	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918285227	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918286204	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918287183	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918287183	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918289138	0	3	3	3
Thu Dec 22 21:18:38 2016	1482437918289138	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918290115	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918291092	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918292070	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918294027	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918294027	0	5	5	1
Thu Dec 22 21:18:38 2016	1482437918295004	0	5	5	0
Thu Dec 22 21:18:38 2016	1482437918296959	0	4	4	4
Thu Dec 22 21:18:38 2016	1482437918297936	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918298913	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918299891	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918300867	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918301845	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918302823	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918303800	0	4	4	4
Thu Dec 22 21:18:38 2016	1482437918303800	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918304779	1	3	4	1
Thu Dec 22 21:18:38 2016	1482437918306733	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918307711	0	3	3	3
Thu Dec 22 21:18:38 2016	1482437918308688	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918309666	0	6	6	1
Thu Dec 22 21:18:38 2016	1482437918310643	0	6	6	0
Thu Dec 22 21:18:38 2016	1482437918310643	0	7	7	6
Thu Dec 22 21:18:38 2016	1482437918311622	1	6	7	4
Thu Dec 22 21:18:38 2016	1482437918313576	2	4	6	1
Thu Dec 22 21:18:38 2016	1482437918316508	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918317487	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918318465	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918319442	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918320419	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918321397	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918322374	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918323354	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918324330	0	4	4	4
Thu Dec 22 21:18:38 2016	1482437918324330	0	5	5	3
Thu Dec 22 21:18:38 2016	1482437918325307	0	5	5	2
Thu Dec 22 21:18:38 2016	1482437918326285	1	4	5	0
Thu Dec 22 21:18:38 2016	1482437918328239	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918329724	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918330223	1	4	5	1
Thu Dec 22 21:18:38 2016	1482437918331223	0	5	5	0
Thu Dec 22 21:18:38 2016	1482437918332225	0	4	4	4
Thu Dec 22 21:18:38 2016	1482437918332724	1	4	5	2
Thu Dec 22 21:18:38 2016	1482437918334225	1	4	5	1
Thu Dec 22 21:18:38 2016	1482437918335227	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918336226	0	5	5	4
Thu Dec 22 21:18:38 2016	1482437918337227	1	4	5	3
Thu Dec 22 21:18:38 2016	1482437918338228	1	3	4	2
Thu Dec 22 21:18:38 2016	1482437918339229	0	5	5	1
Thu Dec 22 21:18:38 2016	1482437918339729	1	4	5	3
Thu Dec 22 21:18:38 2016	1482437918341731	0	5	5	2
Thu Dec 22 21:18:38 2016	1482437918342230	0	5	5	2
Thu Dec 22 21:18:38 2016	1482437918342732	1	5	6	0
Thu Dec 22 21:18:38 2016	1482437918344232	0	5	5	5
Thu Dec 22 21:18:38 2016	1482437918345233	1	4	5	2
Thu Dec 22 21:18:38 2016	1482437918347192	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918348170	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918349148	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918350127	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918351103	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918352082	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918352082	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918353058	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918354037	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918355991	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918356968	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918357946	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918358923	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918358923	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918360880	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918361856	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918362834	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918363811	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918364789	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918365766	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918366744	0	3	3	3
Thu Dec 22 21:18:38 2016	1482437918367724	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918368699	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918369677	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918370654	0	3	3	3
Thu Dec 22 21:18:38 2016	1482437918370654	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918371633	0	5	5	1
Thu Dec 22 21:18:38 2016	1482437918372609	0	5	5	4
Thu Dec 22 21:18:38 2016	1482437918373587	0	5	5	3
Thu Dec 22 21:18:38 2016	1482437918375542	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918375542	0	5	5	0
Thu Dec 22 21:18:38 2016	1482437918377498	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918378475	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918379454	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918379454	1	3	4	0
Thu Dec 22 21:18:38 2016	1482437918381408	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918382385	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918383363	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918384340	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918385318	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918386295	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918387275	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918388250	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918389228	0	4	4	4
Thu Dec 22 21:18:38 2016	1482437918390206	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918391183	0	9	9	2
Thu Dec 22 21:18:38 2016	1482437918391183	0	10	10	0
Thu Dec 22 21:18:38 2016	1482437918393138	0	9	9	8
Thu Dec 22 21:18:38 2016	1482437918395095	0	7	7	7
Thu Dec 22 21:18:38 2016	1482437918396071	4	3	7	1
Thu Dec 22 21:18:38 2016	1482437918400958	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918401937	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918402915	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918402915	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918404869	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918404869	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918405847	0	8	8	2
Thu Dec 22 21:18:38 2016	1482437918406825	0	11	11	1
Thu Dec 22 21:18:38 2016	1482437918407802	0	11	11	0
Thu Dec 22 21:18:38 2016	1482437918408779	0	11	11	10
Thu Dec 22 21:18:38 2016	1482437918409758	3	8	11	5
Thu Dec 22 21:18:38 2016	1482437918415623	0	9	9	1
Thu Dec 22 21:18:38 2016	1482437918419533	0	6	6	0
Thu Dec 22 21:18:38 2016	1482437918419533	0	13	13	12
Thu Dec 22 21:18:38 2016	1482437918421488	0	13	13	11
Thu Dec 22 21:18:38 2016	1482437918421488	3	11	14	7
Thu Dec 22 21:18:38 2016	1482437918425398	0	10	10	6
Thu Dec 22 21:18:38 2016	1482437918427353	5	4	9	4
Thu Dec 22 21:18:38 2016	1482437918433814	1	3	4	2
Thu Dec 22 21:18:38 2016	1482437918434814	1	3	4	1
Thu Dec 22 21:18:38 2016	1482437918435815	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918436816	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918437316	1	4	5	3
Thu Dec 22 21:18:38 2016	1482437918438318	1	3	4	2
Thu Dec 22 21:18:38 2016	1482437918439318	0	5	5	1
Thu Dec 22 21:18:38 2016	1482437918440321	0	5	5	4
Thu Dec 22 21:18:38 2016	1482437918441320	1	3	4	3
Thu Dec 22 21:18:38 2016	1482437918442320	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918442821	1	3	4	1
Thu Dec 22 21:18:38 2016	1482437918444322	1	2	3	2
Thu Dec 22 21:18:38 2016	1482437918445322	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918446306	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918447281	0	3	3	3
Thu Dec 22 21:18:38 2016	1482437918447281	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918448259	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918449236	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918450214	0	5	5	2
Thu Dec 22 21:18:38 2016	1482437918451192	0	5	5	1
Thu Dec 22 21:18:38 2016	1482437918452170	0	5	5	0
Thu Dec 22 21:18:38 2016	1482437918453146	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918454124	1	5	6	1
Thu Dec 22 21:18:38 2016	1482437918456079	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918457058	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918458036	0	4	4	4
Thu Dec 22 21:18:38 2016	1482437918459014	0	5	5	1
Thu Dec 22 21:18:38 2016	1482437918460968	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918461945	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918462922	0	3	3	3
Thu Dec 22 21:18:38 2016	1482437918463901	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918464878	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918465856	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918465856	0	5	5	3
Thu Dec 22 21:18:38 2016	1482437918467812	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918468788	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918469765	0	7	7	0
Thu Dec 22 21:18:38 2016	1482437918470743	0	6	6	6
Thu Dec 22 21:18:38 2016	1482437918471721	0	6	6	5
Thu Dec 22 21:18:38 2016	1482437918471721	0	7	7	4
Thu Dec 22 21:18:38 2016	1482437918472699	3	4	7	0
Thu Dec 22 21:18:38 2016	1482437918477586	0	3	3	3
Thu Dec 22 21:18:38 2016	1482437918478564	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918478564	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918480519	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918480519	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918481497	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918482474	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918483451	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918484429	0	4	4	4
Thu Dec 22 21:18:38 2016	1482437918485408	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918486384	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918487363	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918487363	1	4	5	3
Thu Dec 22 21:18:38 2016	1482437918489317	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918490295	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918490295	0	5	5	1
Thu Dec 22 21:18:38 2016	1482437918491272	1	4	5	3
Thu Dec 22 21:18:38 2016	1482437918494206	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918494206	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918495182	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918496161	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918497138	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918498115	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918498115	1	4	5	0
Thu Dec 22 21:18:38 2016	1482437918500070	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918501048	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918501048	0	5	5	1
Thu Dec 22 21:18:38 2016	1482437918503003	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918503980	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918503980	1	3	4	0
Thu Dec 22 21:18:38 2016	1482437918505936	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918506913	0	4	4	4
Thu Dec 22 21:18:38 2016	1482437918507890	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918508868	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918509847	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918510823	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918511801	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918512779	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918513757	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918514733	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918514733	1	4	5	2
Thu Dec 22 21:18:38 2016	1482437918516689	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918517668	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918518644	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918518644	0	5	5	4
Thu Dec 22 21:18:38 2016	1482437918520600	0	3	3	3
Thu Dec 22 21:18:38 2016	1482437918521577	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918522555	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918523531	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918524509	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918524509	1	4	5	1
Thu Dec 22 21:18:38 2016	1482437918527442	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918527442	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918528420	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918529902	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918530903	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918531903	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918532404	1	3	4	2
Thu Dec 22 21:18:38 2016	1482437918533405	1	3	4	1
Thu Dec 22 21:18:38 2016	1482437918534405	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918535408	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918535906	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918536406	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918537907	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918538908	0	4	4	4
Thu Dec 22 21:18:38 2016	1482437918539909	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918540409	0	5	5	2
Thu Dec 22 21:18:38 2016	1482437918540910	1	4	5	1
Thu Dec 22 21:18:38 2016	1482437918542410	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918543912	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918544912	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918545412	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918546394	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918547373	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918548350	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918549326	0	3	3	3
Thu Dec 22 21:18:38 2016	1482437918549326	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918550306	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918551283	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918552259	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918553237	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918554214	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918555192	0	2	2	2
Thu Dec 22 21:18:38 2016	1482437918555192	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918556169	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918557147	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918558124	0	3	3	3
Thu Dec 22 21:18:38 2016	1482437918558124	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918559102	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918561057	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918562035	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918562035	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918563012	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918563992	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918564968	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918565945	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918566923	0	4	4	4
Thu Dec 22 21:18:38 2016	1482437918566923	1	4	5	2
Thu Dec 22 21:18:38 2016	1482437918569856	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918569856	0	3	3	0
Thu Dec 22 21:18:38 2016	1482437918570833	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918571810	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918572788	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918573767	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918574743	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918575721	0	4	4	4
Thu Dec 22 21:18:38 2016	1482437918576700	0	5	5	2
Thu Dec 22 21:18:38 2016	1482437918577676	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918578656	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918579631	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918580609	1	3	4	1
Thu Dec 22 21:18:38 2016	1482437918582563	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918583543	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918583543	0	5	5	4
Thu Dec 22 21:18:38 2016	1482437918585496	0	3	3	3
Thu Dec 22 21:18:38 2016	1482437918585496	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918586474	1	5	6	0
Thu Dec 22 21:18:38 2016	1482437918588429	0	5	5	4
Thu Dec 22 21:18:38 2016	1482437918589407	0	4	4	4
Thu Dec 22 21:18:38 2016	1482437918590384	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918590384	2	3	5	0
Thu Dec 22 21:18:38 2016	1482437918594295	0	2	2	2
Thu Dec 22 21:18:38 2016	1482437918594295	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918593317	0	5	5	2
Thu Dec 22 21:18:38 2016	1482437918595274	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918596250	0	5	5	4
Thu Dec 22 21:18:38 2016	1482437918597229	0	5	5	3
Thu Dec 22 21:18:38 2016	1482437918598205	0	5	5	2
Thu Dec 22 21:18:38 2016	1482437918599182	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918600160	1	3	4	2
Thu Dec 22 21:18:38 2016	1482437918602115	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918603094	0	3	3	1
Thu Dec 22 21:18:38 2016	1482437918604070	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918605047	0	5	5	4
Thu Dec 22 21:18:38 2016	1482437918605047	0	5	5	3
Thu Dec 22 21:18:38 2016	1482437918606025	0	5	5	4
Thu Dec 22 21:18:38 2016	1482437918607003	1	4	5	1
Thu Dec 22 21:18:38 2016	1482437918608957	0	5	5	1
Thu Dec 22 21:18:38 2016	1482437918610913	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918610913	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918612869	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918613848	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918614824	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918615802	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918616779	0	4	4	1
Thu Dec 22 21:18:38 2016	1482437918617757	0	4	4	0
Thu Dec 22 21:18:38 2016	1482437918618734	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918619712	0	5	5	3
Thu Dec 22 21:18:38 2016	1482437918620690	0	5	5	1
Thu Dec 22 21:18:38 2016	1482437918621667	0	5	5	3
Thu Dec 22 21:18:38 2016	1482437918622645	0	6	6	3
Thu Dec 22 21:18:38 2016	1482437918623622	1	5	6	3
Thu Dec 22 21:18:38 2016	1482437918625576	0	5	5	2
Thu Dec 22 21:18:38 2016	1482437918627532	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918627532	1	4	5	2
Thu Dec 22 21:18:38 2016	1482437918629487	1	3	4	2
Thu Dec 22 21:18:38 2016	1482437918630492	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918630992	1	4	5	2
Thu Dec 22 21:18:38 2016	1482437918632493	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918633494	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918633994	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918635494	0	4	4	2
Thu Dec 22 21:18:38 2016	1482437918635995	1	3	4	1
Thu Dec 22 21:18:38 2016	1482437918637996	0	3	3	2
Thu Dec 22 21:18:38 2016	1482437918637496	0	4	4	3
Thu Dec 22 21:18:38 2016	1482437918638997	0	5	5	1
