starttime	seconds	ctime	dtime	ttime	wait
Thu Dec 22 21:15:08 2016	1482437708848394	1	3	4	3
Thu Dec 22 21:15:08 2016	1482437708849397	0	5	5	4
Thu Dec 22 21:15:08 2016	1482437708850396	0	4	4	4
Thu Dec 22 21:15:08 2016	1482437708852398	0	3	3	3
Thu Dec 22 21:15:08 2016	1482437708853398	0	15	15	14
Thu Dec 22 21:15:08 2016	1482437708854398	0	14	14	14
Thu Dec 22 21:15:08 2016	1482437708855400	0	14	14	14
Thu Dec 22 21:15:08 2016	1482437708868408	0	2	2	2
Thu Dec 22 21:15:08 2016	1482437708868910	1	2	3	2
Thu Dec 22 21:15:08 2016	1482437708870409	0	2	2	2
Thu Dec 22 21:15:08 2016	1482437708870910	1	2	3	2
Thu Dec 22 21:15:08 2016	1482437708855900	12	6	18	4
Thu Dec 22 21:15:08 2016	1482437708872410	0	3	3	2
Thu Dec 22 21:15:08 2016	1482437708872911	1	2	3	1
Thu Dec 22 21:15:08 2016	1482437708851399	0	26	26	3
Thu Dec 22 21:15:08 2016	1482437708873914	0	4	4	3
Thu Dec 22 21:15:08 2016	1482437708874912	0	4	4	3
Thu Dec 22 21:15:08 2016	1482437708875413	0	4	4	4
Thu Dec 22 21:15:08 2016	1482437708876416	0	4	4	2
Thu Dec 22 21:15:08 2016	1482437708877414	0	4	4	3
Thu Dec 22 21:15:08 2016	1482437708878416	0	4	4	3
Thu Dec 22 21:15:08 2016	1482437708878915	1	3	4	2
Thu Dec 22 21:15:08 2016	1482437708879916	1	3	4	3
Thu Dec 22 21:15:08 2016	1482437708880917	0	4	4	2
Thu Dec 22 21:15:08 2016	1482437708881419	1	4	5	4
Thu Dec 22 21:15:08 2016	1482437708882917	0	4	4	3
Thu Dec 22 21:15:08 2016	1482437708884420	0	4	4	1
Thu Dec 22 21:15:08 2016	1482437708885419	1	2	3	2
Thu Dec 22 21:15:08 2016	1482437708886920	0	3	3	1
Thu Dec 22 21:15:08 2016	1482437708883418	0	8	8	5
Thu Dec 22 21:15:08 2016	1482437708887922	0	5	5	4
Thu Dec 22 21:15:08 2016	1482437708888421	0	5	5	4
Thu Dec 22 21:15:08 2016	1482437708889422	0	5	5	5
Thu Dec 22 21:15:08 2016	1482437708890422	1	4	5	4
Thu Dec 22 21:15:08 2016	1482437708891423	1	3	4	2
Thu Dec 22 21:15:08 2016	1482437708893424	0	3	3	3
Thu Dec 22 21:15:08 2016	1482437708894925	0	3	3	2
Thu Dec 22 21:15:08 2016	1482437708895427	0	3	3	2
Thu Dec 22 21:15:08 2016	1482437708896429	0	5	5	4
Thu Dec 22 21:15:08 2016	1482437708896927	1	6	7	3
Thu Dec 22 21:15:08 2016	1482437708897929	0	8	8	7
Thu Dec 22 21:15:08 2016	1482437708898928	2	8	10	4
Thu Dec 22 21:15:08 2016	1482437708901431	3	5	8	1
Thu Dec 22 21:15:08 2016	1482437708893926	0	16	16	6
Thu Dec 22 21:15:08 2016	1482437708904933	1	5	6	5
Thu Dec 22 21:15:08 2016	1482437708905933	2	4	6	2
Thu Dec 22 21:15:08 2016	1482437708908937	1	3	4	3
Thu Dec 22 21:15:08 2016	1482437708909937	0	3	3	3
Thu Dec 22 21:15:08 2016	1482437708910938	0	3	3	2
Thu Dec 22 21:15:08 2016	1482437708912439	0	2	2	2
Thu Dec 22 21:15:08 2016	1482437708912937	0	3	3	3
Thu Dec 22 21:15:08 2016	1482437708911436	1	5	6	2
Thu Dec 22 21:15:08 2016	1482437708913438	0	5	5	3
Thu Dec 22 21:15:08 2016	1482437708914438	0	4	4	4
Thu Dec 22 21:15:08 2016	1482437708915442	1	3	4	2
Thu Dec 22 21:15:08 2016	1482437708916442	0	4	4	3
Thu Dec 22 21:15:08 2016	1482437708917441	1	2	3	2
Thu Dec 22 21:15:08 2016	1482437708918441	0	3	3	3
Thu Dec 22 21:15:08 2016	1482437708919442	0	3	3	2
Thu Dec 22 21:15:08 2016	1482437708919942	0	3	3	1
Thu Dec 22 21:15:08 2016	1482437708920443	0	4	4	3
Thu Dec 22 21:15:08 2016	1482437708921443	0	4	4	2
Thu Dec 22 21:15:08 2016	1482437708922444	0	5	5	4
Thu Dec 22 21:15:08 2016	1482437708922944	0	5	5	4
Thu Dec 22 21:15:08 2016	1482437708923945	0	5	5	3
Thu Dec 22 21:15:08 2016	1482437708924447	0	5	5	2
Thu Dec 22 21:15:08 2016	1482437708927447	0	2	2	2
Thu Dec 22 21:15:08 2016	1482437708925446	1	4	5	2
Thu Dec 22 21:15:08 2016	1482437708927949	0	4	4	3
Thu Dec 22 21:15:08 2016	1482437708929449	0	4	4	3
Thu Dec 22 21:15:08 2016	1482437708928948	0	5	5	4
Thu Dec 22 21:15:08 2016	1482437708929949	0	5	5	4
Thu Dec 22 21:15:08 2016	1482437708930951	1	5	6	2
Thu Dec 22 21:15:08 2016	1482437708932952	0	4	4	4
Thu Dec 22 21:15:08 2016	1482437708933453	0	5	5	3
Thu Dec 22 21:15:08 2016	1482437708934452	0	4	4	4
Thu Dec 22 21:15:08 2016	1482437708935453	1	3	4	2
Thu Dec 22 21:15:08 2016	1482437708936954	0	4	4	1
Thu Dec 22 21:15:08 2016	1482437708937455	1	3	4	3
Thu Dec 22 21:15:08 2016	1482437708938456	0	4	4	3
Thu Dec 22 21:15:08 2016	1482437708939455	0	4	4	2
Thu Dec 22 21:15:08 2016	1482437708939955	0	4	4	1
Thu Dec 22 21:15:08 2016	1482437708940957	1	3	4	3
Thu Dec 22 21:15:08 2016	1482437708941957	0	3	3	2
Thu Dec 22 21:15:08 2016	1482437708942458	1	2	3	1
Thu Dec 22 21:15:08 2016	1482437708943460	0	3	3	3
Thu Dec 22 21:15:08 2016	1482437708944459	0	3	3	2
Thu Dec 22 21:15:08 2016	1482437708944960	0	4	4	1
Thu Dec 22 21:15:08 2016	1482437708945459	0	4	4	1
Thu Dec 22 21:15:08 2016	1482437708945960	1	3	4	3
Thu Dec 22 21:15:08 2016	1482437708947460	0	3	3	3
Thu Dec 22 21:15:08 2016	1482437708949462	0	2	2	2
Thu Dec 22 21:15:08 2016	1482437708949462	0	3	3	2
Thu Dec 22 21:15:08 2016	1482437708950463	0	3	3	1
Thu Dec 22 21:15:08 2016	1482437708947963	0	6	6	3
Thu Dec 22 21:15:08 2016	1482437708950963	1	3	4	3
Thu Dec 22 21:15:08 2016	1482437708952464	0	4	4	2
Thu Dec 22 21:15:08 2016	1482437708953464	0	3	3	3
Thu Dec 22 21:15:08 2016	1482437708953966	0	4	4	2
Thu Dec 22 21:15:08 2016	1482437708954466	0	4	4	2
Thu Dec 22 21:15:08 2016	1482437708955466	1	3	4	3
Thu Dec 22 21:15:08 2016	1482437708956467	0	4	4	2
Thu Dec 22 21:15:08 2016	1482437708957467	0	3	3	1
Thu Dec 22 21:15:08 2016	1482437708957967	0	3	3	3
Thu Dec 22 21:15:08 2016	1482437708958469	1	2	3	2
Thu Dec 22 21:15:08 2016	1482437708959469	1	2	3	0
Thu Dec 22 21:15:08 2016	1482437708960970	0	2	2	2
Thu Dec 22 21:15:08 2016	1482437708961971	0	2	2	1
Thu Dec 22 21:15:08 2016	1482437708960471	0	5	5	2
Thu Dec 22 21:15:08 2016	1482437708961971	0	4	4	3
Thu Dec 22 21:15:08 2016	1482437708962471	1	3	4	2
Thu Dec 22 21:15:08 2016	1482437708963471	1	3	4	3
Thu Dec 22 21:15:08 2016	1482437708964471	1	3	4	2
Thu Dec 22 21:15:08 2016	1482437708965472	0	3	3	2
Thu Dec 22 21:15:08 2016	1482437708965973	1	3	4	0
Thu Dec 22 21:15:08 2016	1482437708966975	0	4	4	3
Thu Dec 22 21:15:08 2016	1482437708967974	0	4	4	2
Thu Dec 22 21:15:08 2016	1482437708968474	0	4	4	4
Thu Dec 22 21:15:08 2016	1482437708968975	1	3	4	2
Thu Dec 22 21:15:08 2016	1482437708970475	0	3	3	1
Thu Dec 22 21:15:08 2016	1482437708970978	0	4	4	2
Thu Dec 22 21:15:08 2016	1482437708972477	0	3	3	3
Thu Dec 22 21:15:08 2016	1482437708972977	0	3	3	3
Thu Dec 22 21:15:08 2016	1482437708973479	0	4	4	2
Thu Dec 22 21:15:08 2016	1482437708974479	0	3	3	2
Thu Dec 22 21:15:08 2016	1482437708974979	0	6	6	5
Thu Dec 22 21:15:08 2016	1482437708975979	0	7	7	5
Thu Dec 22 21:15:08 2016	1482437708977481	0	7	7	4
Thu Dec 22 21:15:08 2016	1482437708977983	2	5	7	4
Thu Dec 22 21:15:08 2016	1482437708981483	2	4	6	2
Thu Dec 22 21:15:08 2016	1482437708976981	0	12	12	4
Thu Dec 22 21:15:08 2016	1482437708983485	1	6	7	5
Thu Dec 22 21:15:08 2016	1482437708984486	0	6	6	5
Thu Dec 22 21:15:08 2016	1482437708985485	2	4	6	4
Thu Dec 22 21:15:08 2016	1482437708987487	1	5	6	2
Thu Dec 22 21:15:08 2016	1482437708989488	0	5	5	4
Thu Dec 22 21:15:08 2016	1482437708990491	0	5	5	4
Thu Dec 22 21:15:08 2016	1482437708991492	0	4	4	3
Thu Dec 22 21:15:08 2016	1482437708992490	1	4	5	3
Thu Dec 22 21:15:08 2016	1482437708993991	0	4	4	3
Thu Dec 22 21:15:08 2016	1482437708994493	0	4	4	3
Thu Dec 22 21:15:08 2016	1482437708995493	0	5	5	3
Thu Dec 22 21:15:08 2016	1482437708995993	1	4	5	4
Thu Dec 22 21:15:08 2016	1482437708997493	0	5	5	4
Thu Dec 22 21:15:08 2016	1482437708997994	0	8	8	6
Thu Dec 22 21:15:08 2016	1482437708998494	0	8	8	8
Thu Dec 22 21:15:09 2016	1482437709000495	0	7	7	7
Thu Dec 22 21:15:09 2016	1482437709001497	0	7	7	7
Thu Dec 22 21:15:09 2016	1482437709002497	1	7	8	6
Thu Dec 22 21:15:09 2016	1482437709006000	0	5	5	4
Thu Dec 22 21:15:09 2016	1482437709007000	1	5	6	5
Thu Dec 22 21:15:09 2016	1482437709008000	0	6	6	6
Thu Dec 22 21:15:09 2016	1482437709009001	0	7	7	6
Thu Dec 22 21:15:09 2016	1482437709013504	0	13	13	12
Thu Dec 22 21:15:09 2016	1482437709010502	0	16	16	14
Thu Dec 22 21:15:09 2016	1482437709011504	0	16	16	14
Thu Dec 22 21:15:09 2016	1482437709014505	0	15	15	14
Thu Dec 22 21:15:09 2016	1482437709026514	0	3	3	3
Thu Dec 22 21:15:09 2016	1482437709016006	0	15	15	13
Thu Dec 22 21:15:09 2016	1482437709027514	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709028014	1	4	5	3
Thu Dec 22 21:15:09 2016	1482437709029516	0	5	5	4
Thu Dec 22 21:15:09 2016	1482437709030516	0	5	5	3
Thu Dec 22 21:15:09 2016	1482437709031016	1	5	6	5
Thu Dec 22 21:15:09 2016	1482437709032016	1	5	6	4
Thu Dec 22 21:15:09 2016	1482437709033018	1	5	6	4
Thu Dec 22 21:15:09 2016	1482437709034519	0	5	5	4
Thu Dec 22 21:15:09 2016	1482437709035520	1	4	5	2
Thu Dec 22 21:15:09 2016	1482437709037520	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709038521	0	3	3	3
Thu Dec 22 21:15:09 2016	1482437709039022	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709040025	0	3	3	3
Thu Dec 22 21:15:09 2016	1482437709040523	1	4	5	4
Thu Dec 22 21:15:09 2016	1482437709041525	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709042525	0	4	4	4
Thu Dec 22 21:15:09 2016	1482437709043024	0	5	5	4
Thu Dec 22 21:15:09 2016	1482437709044024	1	5	6	2
Thu Dec 22 21:15:09 2016	1482437709045527	0	9	9	4
Thu Dec 22 21:15:09 2016	1482437709046526	0	9	9	9
Thu Dec 22 21:15:09 2016	1482437709047027	1	9	10	9
Thu Dec 22 21:15:09 2016	1482437709048027	2	8	10	6
Thu Dec 22 21:15:09 2016	1482437709050530	4	4	8	4
Thu Dec 22 21:15:09 2016	1482437709054532	1	5	6	3
Thu Dec 22 21:15:09 2016	1482437709056033	0	6	6	5
Thu Dec 22 21:15:09 2016	1482437709057533	0	5	5	5
Thu Dec 22 21:15:09 2016	1482437709058034	1	7	8	4
Thu Dec 22 21:15:09 2016	1482437709059035	2	6	8	6
Thu Dec 22 21:15:09 2016	1482437709061037	0	8	8	7
Thu Dec 22 21:15:09 2016	1482437709062036	0	9	9	6
Thu Dec 22 21:15:09 2016	1482437709063037	3	6	9	6
Thu Dec 22 21:15:09 2016	1482437709066540	0	9	9	8
Thu Dec 22 21:15:09 2016	1482437709067542	1	8	9	6
Thu Dec 22 21:15:09 2016	1482437709069543	1	7	8	7
Thu Dec 22 21:15:09 2016	1482437709071043	0	8	8	7
Thu Dec 22 21:15:09 2016	1482437709072043	3	5	8	4
Thu Dec 22 21:15:09 2016	1482437709075548	1	5	6	4
Thu Dec 22 21:15:09 2016	1482437709077548	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709078548	0	4	4	4
Thu Dec 22 21:15:09 2016	1482437709079548	0	5	5	3
Thu Dec 22 21:15:09 2016	1482437709080049	1	5	6	4
Thu Dec 22 21:15:09 2016	1482437709081550	0	5	5	5
Thu Dec 22 21:15:09 2016	1482437709082551	0	5	5	4
Thu Dec 22 21:15:09 2016	1482437709083051	2	3	5	3
Thu Dec 22 21:15:09 2016	1482437709085053	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709086052	1	3	4	3
Thu Dec 22 21:15:09 2016	1482437709087053	0	8	8	4
Thu Dec 22 21:15:09 2016	1482437709087553	0	9	9	8
Thu Dec 22 21:15:09 2016	1482437709088054	0	9	9	9
Thu Dec 22 21:15:09 2016	1482437709089055	0	9	9	9
Thu Dec 22 21:15:09 2016	1482437709090557	0	9	9	7
Thu Dec 22 21:15:09 2016	1482437709095058	0	7	7	6
Thu Dec 22 21:15:09 2016	1482437709097560	1	4	5	3
Thu Dec 22 21:15:09 2016	1482437709097061	0	8	8	4
Thu Dec 22 21:15:09 2016	1482437709099061	1	6	7	6
Thu Dec 22 21:15:09 2016	1482437709100061	2	7	9	4
Thu Dec 22 21:15:09 2016	1482437709102065	0	8	8	7
Thu Dec 22 21:15:09 2016	1482437709103063	2	6	8	5
Thu Dec 22 21:15:09 2016	1482437709105567	1	5	6	4
Thu Dec 22 21:15:09 2016	1482437709106568	2	4	6	4
Thu Dec 22 21:15:09 2016	1482437709109068	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709110071	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709111070	1	4	5	4
Thu Dec 22 21:15:09 2016	1482437709112070	0	6	6	3
Thu Dec 22 21:15:09 2016	1482437709113070	0	6	6	5
Thu Dec 22 21:15:09 2016	1482437709114071	0	6	6	5
Thu Dec 22 21:15:09 2016	1482437709115073	1	5	6	4
Thu Dec 22 21:15:09 2016	1482437709116573	1	4	5	2
Thu Dec 22 21:15:09 2016	1482437709118073	1	3	4	3
Thu Dec 22 21:15:09 2016	1482437709119074	1	3	4	3
Thu Dec 22 21:15:09 2016	1482437709120075	1	3	4	3
Thu Dec 22 21:15:09 2016	1482437709121076	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709121577	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709122077	1	3	4	3
Thu Dec 22 21:15:09 2016	1482437709123077	1	3	4	2
Thu Dec 22 21:15:09 2016	1482437709124079	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709125079	0	3	3	3
Thu Dec 22 21:15:09 2016	1482437709125579	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709126579	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709127580	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709128080	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709128580	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709129081	1	3	4	3
Thu Dec 22 21:15:09 2016	1482437709130582	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709131083	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709132083	1	2	3	2
Thu Dec 22 21:15:09 2016	1482437709133083	0	3	3	1
Thu Dec 22 21:15:09 2016	1482437709134585	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709133585	1	4	5	3
Thu Dec 22 21:15:09 2016	1482437709135085	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709136086	0	4	4	4
Thu Dec 22 21:15:09 2016	1482437709136086	1	3	4	2
Thu Dec 22 21:15:09 2016	1482437709137587	1	3	4	3
Thu Dec 22 21:15:09 2016	1482437709138587	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709139590	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709140590	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709140088	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709141589	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709142590	0	3	3	3
Thu Dec 22 21:15:09 2016	1482437709143593	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709144091	0	4	4	1
Thu Dec 22 21:15:09 2016	1482437709145092	0	3	3	3
Thu Dec 22 21:15:09 2016	1482437709145592	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709146594	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709147593	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709148095	0	4	4	1
Thu Dec 22 21:15:09 2016	1482437709149094	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709149597	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709150596	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709151597	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709153098	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709152096	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709153597	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709154598	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709155599	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709156100	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709156602	0	3	3	1
Thu Dec 22 21:15:09 2016	1482437709158100	0	2	2	2
Thu Dec 22 21:15:09 2016	1482437709157601	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709159102	0	3	3	3
Thu Dec 22 21:15:09 2016	1482437709159604	0	3	3	3
Thu Dec 22 21:15:09 2016	1482437709160103	0	5	5	5
Thu Dec 22 21:15:09 2016	1482437709160603	1	4	5	4
Thu Dec 22 21:15:09 2016	1482437709161603	0	5	5	3
Thu Dec 22 21:15:09 2016	1482437709162104	0	5	5	4
Thu Dec 22 21:15:09 2016	1482437709163103	2	3	5	3
Thu Dec 22 21:15:09 2016	1482437709165605	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709167107	0	3	3	3
Thu Dec 22 21:15:09 2016	1482437709167608	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709169111	0	2	2	1
Thu Dec 22 21:15:09 2016	1482437709166606	0	6	6	4
Thu Dec 22 21:15:09 2016	1482437709169608	1	3	4	3
Thu Dec 22 21:15:09 2016	1482437709170610	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709171609	0	4	4	4
Thu Dec 22 21:15:09 2016	1482437709172110	1	3	4	3
Thu Dec 22 21:15:09 2016	1482437709173110	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709175111	1	2	3	2
Thu Dec 22 21:15:09 2016	1482437709176113	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709176614	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709173612	1	6	7	3
Thu Dec 22 21:15:09 2016	1482437709177613	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709178614	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709179114	1	3	4	3
Thu Dec 22 21:15:09 2016	1482437709180615	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709181616	0	3	3	1
Thu Dec 22 21:15:09 2016	1482437709182116	0	3	3	3
Thu Dec 22 21:15:09 2016	1482437709183117	0	3	3	3
Thu Dec 22 21:15:09 2016	1482437709183617	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709184119	0	5	5	4
Thu Dec 22 21:15:09 2016	1482437709185119	0	4	4	4
Thu Dec 22 21:15:09 2016	1482437709185620	0	4	4	4
Thu Dec 22 21:15:09 2016	1482437709186619	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709187121	1	4	5	3
Thu Dec 22 21:15:09 2016	1482437709189121	0	3	3	3
Thu Dec 22 21:15:09 2016	1482437709190122	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709190625	0	5	5	4
Thu Dec 22 21:15:09 2016	1482437709191122	1	4	5	4
Thu Dec 22 21:15:09 2016	1482437709192124	0	5	5	3
Thu Dec 22 21:15:09 2016	1482437709193124	0	4	4	4
Thu Dec 22 21:15:09 2016	1482437709193624	1	4	5	2
Thu Dec 22 21:15:09 2016	1482437709195626	0	3	3	1
Thu Dec 22 21:15:09 2016	1482437709196129	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709197128	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709197626	1	2	3	2
Thu Dec 22 21:15:09 2016	1482437709198627	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709199128	1	3	4	3
Thu Dec 22 21:15:09 2016	1482437709200628	0	3	3	3
Thu Dec 22 21:15:09 2016	1482437709200129	0	5	5	3
Thu Dec 22 21:15:09 2016	1482437709201629	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709202131	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709203130	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709204131	1	3	4	2
Thu Dec 22 21:15:09 2016	1482437709205635	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709205131	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709206633	0	3	3	3
Thu Dec 22 21:15:09 2016	1482437709208134	0	2	2	2
Thu Dec 22 21:15:09 2016	1482437709208636	1	2	3	2
Thu Dec 22 21:15:09 2016	1482437709209653	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709210156	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709211157	0	2	2	2
Thu Dec 22 21:15:09 2016	1482437709212157	0	3	3	1
Thu Dec 22 21:15:09 2016	1482437709207133	1	7	8	3
Thu Dec 22 21:15:09 2016	1482437709212658	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709213158	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709214159	1	3	4	3
Thu Dec 22 21:15:09 2016	1482437709215160	0	3	3	3
Thu Dec 22 21:15:09 2016	1482437709215662	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709216660	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709218163	0	4	4	4
Thu Dec 22 21:15:09 2016	1482437709218662	1	4	5	4
Thu Dec 22 21:15:09 2016	1482437709219664	0	5	5	4
Thu Dec 22 21:15:09 2016	1482437709220663	2	2	4	2
Thu Dec 22 21:15:09 2016	1482437709217161	1	8	9	4
Thu Dec 22 21:15:09 2016	1482437709223165	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709224165	0	3	3	3
Thu Dec 22 21:15:09 2016	1482437709224665	0	5	5	3
Thu Dec 22 21:15:09 2016	1482437709225666	0	5	5	4
Thu Dec 22 21:15:09 2016	1482437709226167	1	4	5	4
Thu Dec 22 21:15:09 2016	1482437709227167	0	6	6	5
Thu Dec 22 21:15:09 2016	1482437709227668	0	7	7	6
Thu Dec 22 21:15:09 2016	1482437709229668	0	7	7	6
Thu Dec 22 21:15:09 2016	1482437709230670	0	7	7	6
Thu Dec 22 21:15:09 2016	1482437709232170	0	8	8	8
Thu Dec 22 21:15:09 2016	1482437709233672	0	7	7	4
Thu Dec 22 21:15:09 2016	1482437709234672	0	7	7	5
Thu Dec 22 21:15:09 2016	1482437709236675	1	5	6	5
Thu Dec 22 21:15:09 2016	1482437709237675	2	4	6	4
Thu Dec 22 21:15:09 2016	1482437709241179	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709241677	1	4	5	3
Thu Dec 22 21:15:09 2016	1482437709243178	0	5	5	4
Thu Dec 22 21:15:09 2016	1482437709244181	0	7	7	3
Thu Dec 22 21:15:09 2016	1482437709245181	1	6	7	5
Thu Dec 22 21:15:09 2016	1482437709246680	1	5	6	4
Thu Dec 22 21:15:09 2016	1482437709251683	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709252684	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709240176	1	16	17	3
Thu Dec 22 21:15:09 2016	1482437709253184	2	3	5	3
Thu Dec 22 21:15:09 2016	1482437709248681	3	7	10	6
Thu Dec 22 21:15:09 2016	1482437709255686	1	3	4	2
Thu Dec 22 21:15:09 2016	1482437709256688	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709258688	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709259188	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709259690	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709257687	0	6	6	5
Thu Dec 22 21:15:09 2016	1482437709260691	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709261691	0	3	3	3
Thu Dec 22 21:15:09 2016	1482437709262691	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709263191	0	4	4	1
Thu Dec 22 21:15:09 2016	1482437709263691	0	6	6	5
Thu Dec 22 21:15:09 2016	1482437709264693	0	6	6	4
Thu Dec 22 21:15:09 2016	1482437709265693	0	5	5	5
Thu Dec 22 21:15:09 2016	1482437709266693	0	5	5	4
Thu Dec 22 21:15:09 2016	1482437709267194	2	4	6	3
Thu Dec 22 21:15:09 2016	1482437709270196	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709270697	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709271697	0	3	3	3
Thu Dec 22 21:15:09 2016	1482437709273199	0	3	3	1
Thu Dec 22 21:15:09 2016	1482437709272199	1	3	4	2
Thu Dec 22 21:15:09 2016	1482437709274198	0	3	3	2
Thu Dec 22 21:15:09 2016	1482437709274701	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709275201	1	3	4	2
Thu Dec 22 21:15:09 2016	1482437709276201	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709276702	0	4	4	1
Thu Dec 22 21:15:09 2016	1482437709277701	1	3	4	3
Thu Dec 22 21:15:09 2016	1482437709278702	0	8	8	3
Thu Dec 22 21:15:09 2016	1482437709279704	0	8	8	7
Thu Dec 22 21:15:09 2016	1482437709280703	0	8	8	6
Thu Dec 22 21:15:09 2016	1482437709281204	1	7	8	7
Thu Dec 22 21:15:09 2016	1482437709282204	5	3	8	3
Thu Dec 22 21:15:09 2016	1482437709287207	0	5	5	3
Thu Dec 22 21:15:09 2016	1482437709288208	0	4	4	3
Thu Dec 22 21:15:09 2016	1482437709289208	0	5	5	5
Thu Dec 22 21:15:09 2016	1482437709291210	1	3	4	3
Thu Dec 22 21:15:09 2016	1482437709290211	0	8	8	4
Thu Dec 22 21:15:09 2016	1482437709292210	0	7	7	6
Thu Dec 22 21:15:09 2016	1482437709293211	1	5	6	4
Thu Dec 22 21:15:09 2016	1482437709295212	3	3	6	3
Thu Dec 22 21:15:09 2016	1482437709298715	0	4	4	2
Thu Dec 22 21:15:09 2016	1482437709294712	0	9	9	4
Thu Dec 22 21:15:09 2016	1482437709299217	0	6	6	4
Thu Dec 22 21:15:09 2016	1482437709300217	1	6	7	3
Thu Dec 22 21:15:09 2016	1482437709301218	2	5	7	5
Thu Dec 22 21:15:09 2016	1482437709303220	0	6	6	4
Thu Dec 22 21:15:09 2016	1482437709305219	2	3	5	2
